Date,Location,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide,CCG
2004-03-07,Broadway,55.143750000000004,,20.349999999999994,,15.355610416666666,Hammersmith and Fulham
2004-03-07,Brook Green,45.103125,,16.775000000000002,,,Hammersmith and Fulham
2004-03-07,Oxford High St,69.73913043478261,,19.0,,,Oxford
2004-03-07,Oxford St Ebbes (Cal Club),,43.166666666666664,,,,Oxford
2004-03-07,Watford Roadside,38.25,,,,,Watford
2004-03-07,Watford Town Hall,,,18.91304347826087,,,Watford
2004-03-08,Broadway,49.661249999999995,,20.837499999999995,,10.32207458333333,Hammersmith and Fulham
2004-03-08,Brook Green,39.1265625,,20.208333333333332,,,Hammersmith and Fulham
2004-03-08,Oxford High St,88.36363636363636,,37.25,,,Oxford
2004-03-08,Oxford St Ebbes (Cal Club),,45.0,,,,Oxford
2004-03-08,Watford Roadside,40.583333333333336,,,,,Watford
2004-03-08,Watford Town Hall,,,24.875,,,Watford
2004-03-09,Broadway,45.358125,,21.408333333333335,,11.319912083333334,Hammersmith and Fulham
2004-03-09,Brook Green,33.08625,,20.74583333333334,,,Hammersmith and Fulham
2004-03-09,Oxford High St,77.30434782608695,,40.666666666666664,,,Oxford
2004-03-09,Oxford St Ebbes (Cal Club),,61.75,,,,Oxford
2004-03-09,Watford Roadside,32.666666666666664,68.18181818181819,,,,Watford
2004-03-09,Watford Town Hall,,,21.45,,,Watford
2004-03-10,Broadway,59.9090625,,31.224999999999998,,12.827755416666669,Hammersmith and Fulham
2004-03-10,Brook Green,45.557343749999994,,30.045833333333324,,,Hammersmith and Fulham
2004-03-10,Oxford High St,81.17391304347827,,42.208333333333336,,,Oxford
2004-03-10,Oxford St Ebbes (Cal Club),,53.916666666666664,,,,Oxford
2004-03-10,Watford Roadside,42.375,55.416666666666664,,,,Watford
2004-03-10,Watford Town Hall,,,34.40909090909091,,,Watford
2004-03-11,Broadway,98.40609374999998,,51.804166666666674,,9.655265714285715,Hammersmith and Fulham
2004-03-11,Brook Green,42.33796875000001,,42.724999999999994,,,Hammersmith and Fulham
2004-03-11,Oxford High St,58.869565217391305,,38.416666666666664,,,Oxford
2004-03-11,Oxford St Ebbes (Cal Club),,49.75,,,,Oxford
2004-03-11,Watford Roadside,44.375,49.333333333333336,,,,Watford
2004-03-11,Watford Town Hall,,,43.583333333333336,,,Watford
2004-03-12,Broadway,107.833125,,55.55416666666665,,,Hammersmith and Fulham
2004-03-12,Brook Green,52.89656249999999,,47.662499999999994,,,Hammersmith and Fulham
2004-03-12,Oxford High St,74.65217391304348,,38.166666666666664,,,Oxford
2004-03-12,Oxford St Ebbes (Cal Club),,23.833333333333332,,,,Oxford
2004-03-12,Watford Roadside,61.75,18.25,,,,Watford
2004-03-12,Watford Town Hall,,,49.75,,,Watford
2004-03-13,Broadway,93.95156250000001,,30.65833333333333,,,Hammersmith and Fulham
2004-03-13,Brook Green,36.6084375,,20.0375,,,Hammersmith and Fulham
2004-03-13,Oxford High St,51.391304347826086,,17.125,,,Oxford
2004-03-13,Oxford St Ebbes (Cal Club),,51.82608695652174,,,,Oxford
2004-03-13,Watford Roadside,38.416666666666664,49.5,,,,Watford
2004-03-13,Watford Town Hall,,,23.291666666666668,,,Watford
2004-03-14,Broadway,67.88578125,,25.10833333333333,,,Hammersmith and Fulham
2004-03-14,Brook Green,19.077187499999997,,17.854166666666668,,,Hammersmith and Fulham
2004-03-14,Oxford High St,18.82608695652174,,17.125,,,Oxford
2004-03-14,Oxford St Ebbes (Cal Club),,75.0,,,,Oxford
2004-03-14,Watford Roadside,13.375,80.83333333333333,,,,Watford
2004-03-14,Watford Town Hall,,,17.75,,,Watford
2004-03-15,Broadway,92.22234375,,36.175000000000004,,,Hammersmith and Fulham
2004-03-15,Brook Green,27.308906249999996,,24.03333333333333,,,Hammersmith and Fulham
2004-03-15,Oxford High St,23.91304347826087,,21.875,,,Oxford
2004-03-15,Oxford St Ebbes (Cal Club),,70.16666666666667,,,,Oxford
2004-03-15,Watford Roadside,23.375,68.66666666666667,,,,Watford
2004-03-15,Watford Town Hall,,,24.208333333333332,,,Watford
2004-03-16,Broadway,115.38749999999999,,31.20416666666667,,,Hammersmith and Fulham
2004-03-16,Brook Green,32.990624999999994,,15.950000000000001,,,Hammersmith and Fulham
2004-03-16,Oxford High St,37.43478260869565,,16.625,,,Oxford
2004-03-16,Oxford St Ebbes (Cal Club),,63.083333333333336,,,,Oxford
2004-03-16,Watford Roadside,31.5,57.04347826086956,,,,Watford
2004-03-16,Watford Town Hall,,,18.26086956521739,,,Watford
2004-03-17,Broadway,127.66734374999997,,43.06666666666666,,,Hammersmith and Fulham
2004-03-17,Brook Green,55.7175,,29.087500000000002,,,Hammersmith and Fulham
2004-03-17,Oxford High St,74.30434782608695,,27.083333333333332,,,Oxford
2004-03-17,Oxford St Ebbes (Cal Club),,49.416666666666664,,,,Oxford
2004-03-17,Watford Roadside,58.791666666666664,29.833333333333332,,,,Watford
2004-03-17,Watford Town Hall,,,35.75,,,Watford
2004-03-18,Broadway,108.06421874999997,,37.741666666666674,,,Hammersmith and Fulham
2004-03-18,Brook Green,39.572812500000005,,25.162500000000005,,,Hammersmith and Fulham
2004-03-18,Oxford High St,49.56521739130435,,22.041666666666668,,,Oxford
2004-03-18,Oxford St Ebbes (Cal Club),,41.333333333333336,,,,Oxford
2004-03-18,Watford Roadside,45.125,38.0,,,,Watford
2004-03-18,Watford Town Hall,,,29.333333333333332,,,Watford
2004-03-19,Broadway,83.87906249999999,,28.691666666666663,,,Hammersmith and Fulham
2004-03-19,Brook Green,26.687343749999997,,17.854166666666664,,,Hammersmith and Fulham
2004-03-19,Oxford High St,47.30434782608695,,22.75,,,Oxford
2004-03-19,Oxford St Ebbes (Cal Club),,74.33333333333333,,,,Oxford
2004-03-19,Watford Roadside,19.75,79.58333333333333,,,,Watford
2004-03-19,Watford Town Hall,,,18.041666666666668,,,Watford
2004-03-20,Broadway,58.48265625,,21.895833333333332,,,Hammersmith and Fulham
2004-03-20,Brook Green,15.451406249999998,,15.475,,,Hammersmith and Fulham
2004-03-20,Oxford High St,26.217391304347824,,20.833333333333332,,,Oxford
2004-03-20,Oxford St Ebbes (Cal Club),,80.0,,,,Oxford
2004-03-20,Watford Roadside,9.541666666666666,84.5,,,,Watford
2004-03-20,Watford Town Hall,,,15.25,,,Watford
2004-03-21,Broadway,49.661249999999995,,19.1125,,,Hammersmith and Fulham
2004-03-21,Brook Green,16.4634375,,15.170833333333334,,,Hammersmith and Fulham
2004-03-21,Oxford High St,32.47826086956522,,20.458333333333332,,,Oxford
2004-03-21,Oxford St Ebbes (Cal Club),,86.33333333333333,,,,Oxford
2004-03-21,Watford Roadside,8.041666666666666,96.75,,,,Watford
2004-03-21,Watford Town Hall,,,14.666666666666666,,,Watford
2004-03-22,Broadway,69.99750000000002,,17.741666666666664,,,Hammersmith and Fulham
2004-03-22,Brook Green,39.365625,,13.887500000000001,,,Hammersmith and Fulham
2004-03-22,Oxford High St,80.30434782608695,,29.166666666666668,,,Oxford
2004-03-22,Oxford St Ebbes (Cal Club),,62.833333333333336,,,,Oxford
2004-03-22,Watford Roadside,40.958333333333336,55.833333333333336,,,,Watford
2004-03-22,Watford Town Hall,,,21.375,,,Watford
2004-03-23,Broadway,66.18843749999999,,15.484615384615383,,,Hammersmith and Fulham
2004-03-23,Brook Green,43.64484375,,14.316666666666665,,,Hammersmith and Fulham
2004-03-23,Oxford High St,81.6086956521739,,37.25,,,Oxford
2004-03-23,Oxford St Ebbes (Cal Club),,40.25,,,,Oxford
2004-03-23,Watford Roadside,38.208333333333336,51.666666666666664,,,,Watford
2004-03-23,Watford Town Hall,,,18.208333333333332,,,Watford
2004-03-24,Broadway,58.25953124999999,,17.100000000000005,,,Hammersmith and Fulham
2004-03-24,Brook Green,44.33015625000001,,14.674999999999999,,,Hammersmith and Fulham
2004-03-24,Oxford High St,76.9090909090909,,33.208333333333336,,,Oxford
2004-03-24,Oxford St Ebbes (Cal Club),,35.416666666666664,,,,Oxford
2004-03-24,Watford Roadside,36.833333333333336,56.666666666666664,,,,Watford
2004-03-24,Watford Town Hall,,,14.666666666666666,,,Watford
2004-03-25,Broadway,90.69234374999996,,29.658333333333335,,,Hammersmith and Fulham
2004-03-25,Brook Green,59.73374999999999,,24.374999999999996,,,Hammersmith and Fulham
2004-03-25,Oxford High St,85.69565217391305,,38.375,,,Oxford
2004-03-25,Oxford St Ebbes (Cal Club),,35.083333333333336,,,,Oxford
2004-03-25,Watford Roadside,55.25,27.25,,,,Watford
2004-03-25,Watford Town Hall,,,30.083333333333332,,,Watford
2004-03-26,Broadway,69.1209375,,22.616666666666664,,,Hammersmith and Fulham
2004-03-26,Brook Green,49.215,,19.104166666666668,,,Hammersmith and Fulham
2004-03-26,Oxford High St,92.52173913043478,,38.166666666666664,,,Oxford
2004-03-26,Oxford St Ebbes (Cal Club),,33.166666666666664,,,,Oxford
2004-03-26,Watford Roadside,52.5,42.25,,,,Watford
2004-03-26,Watford Town Hall,,,28.541666666666668,,,Watford
2004-03-27,Broadway,90.33375000000001,,46.904166666666676,,,Hammersmith and Fulham
2004-03-27,Brook Green,44.29828125,,37.30833333333334,,,Hammersmith and Fulham
2004-03-27,Oxford High St,66.30434782608695,,33.166666666666664,,,Oxford
2004-03-27,Oxford St Ebbes (Cal Club),,22.5,,,,Oxford
2004-03-27,Watford Roadside,47.375,11.083333333333334,,,,Watford
2004-03-27,Watford Town Hall,,,42.25,,,Watford
2004-03-28,Broadway,85.8871875,,54.724999999999994,,,Hammersmith and Fulham
2004-03-28,Brook Green,38.48906250000001,,32.6125,,,Hammersmith and Fulham
2004-03-28,Oxford High St,40.608695652173914,,19.875,,,Oxford
2004-03-28,Oxford St Ebbes (Cal Club),,39.333333333333336,,,,Oxford
2004-03-28,Watford Roadside,38.125,32.75,,,,Watford
2004-03-28,Watford Town Hall,,,34.0,,,Watford
2004-03-29,Broadway,105.65765624999999,,45.0,,,Hammersmith and Fulham
2004-03-29,Brook Green,64.78593749999999,,39.35833333333334,,,Hammersmith and Fulham
2004-03-29,Oxford High St,90.1304347826087,,40.0,,,Oxford
2004-03-29,Oxford St Ebbes (Cal Club),,20.333333333333332,,,,Oxford
2004-03-29,Watford Roadside,65.08695652173913,16.347826086956523,,,,Watford
2004-03-29,Watford Town Hall,,,42.416666666666664,,,Watford
2004-03-30,Broadway,78.55593749999998,,55.62083333333333,,,Hammersmith and Fulham
2004-03-30,Brook Green,59.008593749999996,,57.099999999999994,,,Hammersmith and Fulham
2004-03-30,Oxford High St,82.52173913043478,,40.083333333333336,,,Oxford
2004-03-30,Oxford St Ebbes (Cal Club),,51.833333333333336,,,,Oxford
2004-03-30,Watford Roadside,51.833333333333336,54.166666666666664,,,,Watford
2004-03-30,Watford Town Hall,,,53.25,,,Watford
2004-03-31,Broadway,81.99160714285713,,70.27142857142857,,,Hammersmith and Fulham
2004-03-31,Brook Green,77.69531249999999,,62.379166666666656,,,Hammersmith and Fulham
2004-03-31,Oxford High St,95.47826086956522,,40.208333333333336,,,Oxford
2004-03-31,Oxford St Ebbes (Cal Club),,40.833333333333336,,,,Oxford
2004-03-31,Watford Roadside,71.08333333333333,36.666666666666664,,,,Watford
2004-03-31,Watford Town Hall,,,56.916666666666664,,,Watford
2004-04-01,Brook Green,47.25468750000001,,29.84583333333333,,,Hammersmith and Fulham
2004-04-01,Oxford High St,66.17391304347827,,24.208333333333332,,,Oxford
2004-04-01,Oxford St Ebbes (Cal Club),,53.25,,,,Oxford
2004-04-01,Watford Roadside,56.833333333333336,48.75,,,,Watford
2004-04-01,Watford Town Hall,,,31.541666666666668,,,Watford
2004-04-02,Brook Green,37.93124999999999,,13.408333333333331,,,Hammersmith and Fulham
2004-04-02,Oxford High St,55.61904761904762,,15.958333333333334,,,Oxford
2004-04-02,Oxford St Ebbes (Cal Club),,60.833333333333336,,,,Oxford
2004-04-02,Watford Roadside,45.666666666666664,63.47826086956522,,,,Watford
2004-04-02,Watford Town Hall,,,16.916666666666668,,,Watford
2004-04-03,Brook Green,24.8625,,16.983333333333338,,,Hammersmith and Fulham
2004-04-03,Oxford High St,30.17391304347826,,24.291666666666668,,,Oxford
2004-04-03,Oxford St Ebbes (Cal Club),,76.91666666666667,,,,Oxford
2004-04-03,Watford Roadside,23.916666666666668,78.33333333333333,,,,Watford
2004-04-03,Watford Town Hall,,,17.75,,,Watford
2004-04-04,Brook Green,17.650781249999998,,7.629166666666666,,,Hammersmith and Fulham
2004-04-04,Oxford High St,35.47826086956522,,15.041666666666666,,,Oxford
2004-04-04,Oxford St Ebbes (Cal Club),,76.58333333333333,,,,Oxford
2004-04-04,Watford Roadside,10.333333333333334,86.75,,,,Watford
2004-04-04,Watford Town Hall,,,8.708333333333334,,,Watford
2004-04-05,Brook Green,29.890781250000007,,12.483333333333336,,,Hammersmith and Fulham
2004-04-05,Oxford High St,61.391304347826086,,22.583333333333332,,,Oxford
2004-04-05,Oxford St Ebbes (Cal Club),,71.91666666666667,,,,Oxford
2004-04-05,Watford Roadside,20.666666666666668,73.58333333333333,,,,Watford
2004-04-05,Watford Town Hall,,,13.0,,,Watford
2004-04-06,Brook Green,38.35359375,,9.324999999999998,,,Hammersmith and Fulham
2004-04-06,Oxford High St,77.34782608695652,,24.291666666666668,,,Oxford
2004-04-06,Oxford St Ebbes (Cal Club),,67.0,,,,Oxford
2004-04-06,Watford Roadside,38.958333333333336,62.25,,,,Watford
2004-04-06,Watford Town Hall,,,13.083333333333334,,,Watford
2004-04-07,Broadway,75.61205357142858,,15.907142857142857,,,Hammersmith and Fulham
2004-04-07,Brook Green,48.3384375,,11.941666666666665,,,Hammersmith and Fulham
2004-04-07,Oxford High St,75.21739130434783,,25.166666666666668,,,Oxford
2004-04-07,Oxford St Ebbes (Cal Club),,45.333333333333336,,,,Oxford
2004-04-07,Watford Roadside,47.583333333333336,37.333333333333336,,,,Watford
2004-04-07,Watford Town Hall,,,19.125,,,Watford
2004-04-08,Broadway,65.84578124999999,,17.40416666666667,,,Hammersmith and Fulham
2004-04-08,Brook Green,48.361304347826085,,12.52272727272727,,,Hammersmith and Fulham
2004-04-08,Oxford High St,79.95652173913044,,26.291666666666668,,,Oxford
2004-04-08,Oxford St Ebbes (Cal Club),,35.5,,,,Oxford
2004-04-08,Watford Roadside,39.083333333333336,47.916666666666664,,,,Watford
2004-04-08,Watford Town Hall,,,18.75,,,Watford
2004-04-09,Broadway,76.531875,,23.041666666666668,,,Hammersmith and Fulham
2004-04-09,Brook Green,47.5415625,,17.945833333333333,,,Hammersmith and Fulham
2004-04-09,Oxford High St,76.95652173913044,,28.75,,,Oxford
2004-04-09,Oxford St Ebbes (Cal Club),,48.333333333333336,,,,Oxford
2004-04-09,Watford Roadside,46.625,45.833333333333336,,,,Watford
2004-04-09,Watford Town Hall,,,23.75,,,Watford
2004-04-10,Broadway,59.09625,,20.95,,,Hammersmith and Fulham
2004-04-10,Brook Green,46.505625,,19.31666666666667,,,Hammersmith and Fulham
2004-04-10,Oxford High St,64.52173913043478,,23.208333333333332,,,Oxford
2004-04-10,Oxford St Ebbes (Cal Club),,45.5,,,,Oxford
2004-04-10,Watford Roadside,33.708333333333336,42.416666666666664,,,,Watford
2004-04-10,Watford Town Hall,,,16.916666666666668,,,Watford
2004-04-11,Broadway,70.666875,,15.191666666666668,,,Hammersmith and Fulham
2004-04-11,Brook Green,69.774375,,22.211111111111112,,,Hammersmith and Fulham
2004-04-11,Oxford High St,68.17391304347827,,27.791666666666668,,,Oxford
2004-04-11,Oxford St Ebbes (Cal Club),,25.0,,,,Oxford
2004-04-11,Watford Roadside,49.0,29.333333333333332,,,,Watford
2004-04-11,Watford Town Hall,,,22.875,,,Watford
2004-04-12,Brook Green,61.04859375000001,,31.11666666666667,,,Hammersmith and Fulham
2004-04-12,Oxford High St,62.26086956521739,,27.666666666666668,,,Oxford
2004-04-12,Oxford St Ebbes (Cal Club),,34.583333333333336,,,,Oxford
2004-04-12,Watford Roadside,51.25,20.083333333333332,,,,Watford
2004-04-12,Watford Town Hall,,,32.5,,,Watford
2004-04-13,Brook Green,49.27875,,27.095833333333335,,,Hammersmith and Fulham
2004-04-13,Oxford High St,81.65217391304348,,27.916666666666668,,,Oxford
2004-04-13,Oxford St Ebbes (Cal Club),,30.416666666666668,,,,Oxford
2004-04-13,Watford Roadside,51.5,30.416666666666668,,,,Watford
2004-04-13,Watford Town Hall,,,27.208333333333332,,,Watford
2004-04-14,Brook Green,43.35796875,,31.645833333333332,,,Hammersmith and Fulham
2004-04-14,Oxford High St,62.0,,29.208333333333332,,,Oxford
2004-04-14,Oxford St Ebbes (Cal Club),,44.916666666666664,,,,Oxford
2004-04-14,Watford Roadside,48.73913043478261,28.181818181818183,,,,Watford
2004-04-14,Watford Town Hall,,,33.04347826086956,,,Watford
2004-04-15,Brook Green,54.904687499999994,,34.8625,,,Hammersmith and Fulham
2004-04-15,Oxford High St,53.21739130434783,,30.166666666666668,,,Oxford
2004-04-15,Oxford St Ebbes (Cal Club),,46.833333333333336,,,,Oxford
2004-04-15,Watford Roadside,56.583333333333336,37.166666666666664,,,,Watford
2004-04-15,Watford Town Hall,,,34.083333333333336,,,Watford
2004-04-16,Brook Green,53.231249999999996,,36.12916666666667,,,Hammersmith and Fulham
2004-04-16,Oxford High St,71.78260869565217,,32.125,,,Oxford
2004-04-16,Oxford St Ebbes (Cal Club),,49.083333333333336,,,,Oxford
2004-04-16,Watford Roadside,69.29166666666667,48.416666666666664,,,,Watford
2004-04-16,Watford Town Hall,,,34.541666666666664,,,Watford
2004-04-17,Brook Green,36.0028125,,30.941666666666674,,,Hammersmith and Fulham
2004-04-17,Oxford High St,50.95652173913044,,16.291666666666668,,,Oxford
2004-04-17,Oxford St Ebbes (Cal Club),,64.0,,,,Oxford
2004-04-17,Watford Roadside,33.541666666666664,62.916666666666664,,,,Watford
2004-04-17,Watford Town Hall,,,28.375,,,Watford
2004-04-18,Brook Green,24.966093749999995,,6.895833333333332,,,Hammersmith and Fulham
2004-04-18,Oxford High St,53.608695652173914,,7.125,,,Oxford
2004-04-18,Oxford St Ebbes (Cal Club),,68.83333333333333,,,,Oxford
2004-04-18,Watford Roadside,19.791666666666668,77.58333333333333,,,,Watford
2004-04-18,Watford Town Hall,,,7.25,,,Watford
2004-04-19,Brook Green,40.1784375,,11.691666666666663,,,Hammersmith and Fulham
2004-04-19,Oxford High St,65.33333333333333,,16.25,,,Oxford
2004-04-19,Oxford St Ebbes (Cal Club),,51.0,,,,Oxford
2004-04-19,Watford Roadside,43.458333333333336,47.0,,,,Watford
2004-04-19,Watford Town Hall,,,13.333333333333334,,,Watford
2004-04-20,Brook Green,42.23437499999999,,17.508333333333336,,,Hammersmith and Fulham
2004-04-20,Oxford High St,52.47826086956522,,19.625,,,Oxford
2004-04-20,Oxford St Ebbes (Cal Club),,48.5,,,,Oxford
2004-04-20,Watford Roadside,42.375,48.083333333333336,,,,Watford
2004-04-20,Watford Town Hall,,,17.958333333333332,,,Watford
2004-04-21,Brook Green,31.293281249999996,,17.854166666666664,,,Hammersmith and Fulham
2004-04-21,Oxford High St,43.65217391304348,,18.791666666666668,,,Oxford
2004-04-21,Oxford St Ebbes (Cal Club),,52.75,,,,Oxford
2004-04-21,Watford Roadside,28.208333333333332,52.166666666666664,,,,Watford
2004-04-21,Watford Town Hall,,,16.958333333333332,,,Watford
2004-04-22,Brook Green,42.74437499999999,,17.195833333333336,,,Hammersmith and Fulham
2004-04-22,Oxford High St,79.43478260869566,,34.791666666666664,,,Oxford
2004-04-22,Oxford St Ebbes (Cal Club),,52.166666666666664,,,,Oxford
2004-04-22,Watford Roadside,43.625,45.333333333333336,,,,Watford
2004-04-22,Watford Town Hall,,,19.166666666666668,,,Watford
2004-04-23,Brook Green,55.32703125,,18.116666666666667,,,Hammersmith and Fulham
2004-04-23,Oxford High St,95.52173913043478,,37.166666666666664,,,Oxford
2004-04-23,Oxford St Ebbes (Cal Club),,40.25,,,,Oxford
2004-04-23,Watford Roadside,62.666666666666664,35.916666666666664,,,,Watford
2004-04-23,Watford Town Hall,,,26.666666666666668,,,Watford
2004-04-24,Brook Green,49.49390625000001,,29.326666666666668,,,Hammersmith and Fulham
2004-04-24,Oxford High St,110.17391304347827,,47.666666666666664,,,Oxford
2004-04-24,Oxford St Ebbes (Cal Club),,42.333333333333336,,,,Oxford
2004-04-24,Watford Roadside,51.833333333333336,51.083333333333336,,,,Watford
2004-04-24,Watford Town Hall,,,33.25,,,Watford
2004-04-25,Brook Green,70.27640625,,43.40833333333333,,,Hammersmith and Fulham
2004-04-25,Oxford High St,85.34782608695652,,42.958333333333336,,,Oxford
2004-04-25,Oxford St Ebbes (Cal Club),,61.583333333333336,,,,Oxford
2004-04-25,Watford Roadside,56.041666666666664,54.5,,,,Watford
2004-04-25,Watford Town Hall,,,40.5,,,Watford
2004-04-26,Brook Green,87.98296875,,64.61666666666667,,,Hammersmith and Fulham
2004-04-26,Oxford High St,101.34782608695652,,43.083333333333336,,,Oxford
