Country Name,Indicator Name,Year,Value
NHS Hammersmith And Fulham CCG,Asthma Admissions Under 19yr,2016,116.68
NHS Hillingdon CCG,Asthma Admissions Under 19yr,2016,165.0233333
NHS Hounslow CCG,Asthma Admissions Under 19yr,2016,171.8533333
NHS Kingston CCG,Asthma Admissions Under 19yr,2016,154.94
NHS Merton CCG,Asthma Admissions Under 19yr,2016,196.6333333
NHS Richmond CCG,Asthma Admissions Under 19yr,2016,123.9266667
NHS Sutton CCG,Asthma Admissions Under 19yr,2016,145.4933333
NHS Wandsworth CCG,Asthma Admissions Under 19yr,2016,156.27
NHS North West Surrey CCG,Asthma Admissions Under 19yr,2016,184.5
NHS Oxfordshire CCG,Asthma Admissions Under 19yr,2016,166.2733333
NHS Berkshire West CCG,Asthma Admissions Under 19yr,2017,130.6633333
NHS Surrey Heath CCG,Asthma Admissions Under 19yr,2017,103.5833333
NHS Ealing CCG,Asthma Admissions Under 19yr,2017,166.87
NHS East Berkshire CCG,Asthma Admissions Under 19yr,2017,202.0633333
NHS Hammersmith And Fulham CCG,Asthma Admissions Under 19yr,2017,180.5933333
NHS Hillingdon CCG,Asthma Admissions Under 19yr,2017,177.3466667
NHS Hounslow CCG,Asthma Admissions Under 19yr,2017,154.8533333
NHS Kingston CCG,Asthma Admissions Under 19yr,2017,193.68
NHS Merton CCG,Asthma Admissions Under 19yr,2017,164.2133333
NHS Richmond CCG,Asthma Admissions Under 19yr,2017,152.04
NHS Sutton CCG,Asthma Admissions Under 19yr,2017,145.0466667
NHS Wandsworth CCG,Asthma Admissions Under 19yr,2017,140.77
NHS North West Surrey CCG,Asthma Admissions Under 19yr,2017,162.91
NHS Oxfordshire CCG,Asthma Admissions Under 19yr,2017,163.63
NHS Berkshire West CCG,Asthma Admissions Under 19yr,2018,130.69
NHS Surrey Heath CCG,Asthma Admissions Under 19yr,2018,82.68
NHS Ealing CCG,Asthma Admissions Under 19yr,2018,162.39
NHS East Berkshire CCG,Asthma Admissions Under 19yr,2018,152.1966667
NHS Hammersmith And Fulham CCG,Asthma Admissions Under 19yr,2018,163.7633333
NHS Hillingdon CCG,Asthma Admissions Under 19yr,2018,225.2633333
NHS Hounslow CCG,Asthma Admissions Under 19yr,2018,168.1466667
NHS Kingston CCG,Asthma Admissions Under 19yr,2018,228.4766667
NHS Merton CCG,Asthma Admissions Under 19yr,2018,193.9633333
NHS Richmond CCG,Asthma Admissions Under 19yr,2018,120.4233333
NHS Sutton CCG,Asthma Admissions Under 19yr,2018,199.1133333
NHS Wandsworth CCG,Asthma Admissions Under 19yr,2018,179.07
NHS North West Surrey CCG,Asthma Admissions Under 19yr,2018,153.6133333
NHS Oxfordshire CCG,Asthma Admissions Under 19yr,2018,118.2066667
NHS Berkshire West CCG,Asthma Admissions Under 19yr,2019,
NHS Surrey Heath CCG,Asthma Admissions Under 19yr,2019,
NHS Buckinghamshire CCG,Asthma Admissions Under 19yr,2019,
NHS Herts Valleys CCG,Asthma Admissions Under 19yr,2019,
NHS Ealing CCG,Asthma Admissions Under 19yr,2019,
NHS East Berkshire CCG,Asthma Admissions Under 19yr,2019,
NHS Hillingdon CCG,Asthma Admissions Under 19yr,2019,
NHS Hounslow CCG,Asthma Admissions Under 19yr,2019,
NHS Kingston CCG,Asthma Admissions Under 19yr,2019,
NHS Merton CCG,Asthma Admissions Under 19yr,2019,
NHS Richmond CCG,Asthma Admissions Under 19yr,2019,
NHS Sutton CCG,Asthma Admissions Under 19yr,2019,
NHS Wandsworth CCG,Asthma Admissions Under 19yr,2019,
NHS North West Surrey CCG,Asthma Admissions Under 19yr,2019,
NHS Oxfordshire CCG,Asthma Admissions Under 19yr,2019,
NHS Berkshire West CCG,CHD Admissions,2004,552.864
NHS Surrey Heath CCG,CHD Admissions,2004,787.1759647
NHS Ealing CCG,CHD Admissions,2004,1038.147331
NHS East Berkshire CCG,CHD Admissions,2004,828.13
NHS Hammersmith And Fulham CCG,CHD Admissions,2004,626.1725867
NHS Hillingdon CCG,CHD Admissions,2004,727.7665184
NHS Hounslow CCG,CHD Admissions,2004,1107.242598
NHS Kingston CCG,CHD Admissions,2004,911.6454648
NHS Merton CCG,CHD Admissions,2004,738.0994775
NHS Richmond CCG,CHD Admissions,2004,701.8821228
NHS Sutton CCG,CHD Admissions,2004,832.1025721
NHS Wandsworth CCG,CHD Admissions,2004,754.7887745
NHS North West Surrey CCG,CHD Admissions,2004,646.6378633
NHS Oxfordshire CCG,CHD Admissions,2004,492.9682197
NHS Berkshire West CCG,CHD Admissions,2005,572.079
NHS Surrey Heath CCG,CHD Admissions,2005,784.5787295
NHS Buckinghamshire CCG,CHD Admissions,2005,748.26
NHS Herts Valleys CCG,CHD Admissions,2005,762.7347515
NHS Ealing CCG,CHD Admissions,2005,1187.452001
NHS East Berkshire CCG,CHD Admissions,2005,839.135
NHS Hammersmith And Fulham CCG,CHD Admissions,2005,656.5576896
NHS Hillingdon CCG,CHD Admissions,2005,717.8187645
NHS Hounslow CCG,CHD Admissions,2005,1014.336917
NHS Kingston CCG,CHD Admissions,2005,988.6117962
NHS Merton CCG,CHD Admissions,2005,717.1429356
NHS Richmond CCG,CHD Admissions,2005,715.4206272
NHS Sutton CCG,CHD Admissions,2005,786.6073735
NHS Wandsworth CCG,CHD Admissions,2005,750.7953975
NHS North West Surrey CCG,CHD Admissions,2005,654.3314792
NHS Oxfordshire CCG,CHD Admissions,2005,505.1377203
NHS Berkshire West CCG,CHD Admissions,2006,474.358
NHS Surrey Heath CCG,CHD Admissions,2006,650.2249368
NHS Buckinghamshire CCG,CHD Admissions,2006,736.253
NHS Herts Valleys CCG,CHD Admissions,2006,700.3831023
NHS Ealing CCG,CHD Admissions,2006,1254.382226
NHS East Berkshire CCG,CHD Admissions,2006,806.318
NHS Hammersmith And Fulham CCG,CHD Admissions,2006,740.9674827
NHS Hillingdon CCG,CHD Admissions,2006,787.0614398
NHS Hounslow CCG,CHD Admissions,2006,888.4295376
NHS Kingston CCG,CHD Admissions,2006,958.488789
NHS Merton CCG,CHD Admissions,2006,713.7881873
NHS Richmond CCG,CHD Admissions,2006,619.4145202
NHS Sutton CCG,CHD Admissions,2006,762.5656814
NHS Wandsworth CCG,CHD Admissions,2006,735.061776
NHS North West Surrey CCG,CHD Admissions,2006,582.5861422
NHS Oxfordshire CCG,CHD Admissions,2006,515.1605479
NHS Berkshire West CCG,CHD Admissions,2007,538.476
NHS Surrey Heath CCG,CHD Admissions,2007,564.5527117
NHS Buckinghamshire CCG,CHD Admissions,2007,737.982
NHS Herts Valleys CCG,CHD Admissions,2007,703.8770591
NHS Ealing CCG,CHD Admissions,2007,1419.746919
NHS East Berkshire CCG,CHD Admissions,2007,805.508
NHS Hillingdon CCG,CHD Admissions,2007,772.5076314
NHS Hounslow CCG,CHD Admissions,2007,1034.930849
NHS Kingston CCG,CHD Admissions,2007,942.4035644
NHS Merton CCG,CHD Admissions,2007,739.5667186
NHS Richmond CCG,CHD Admissions,2007,662.9631376
NHS Sutton CCG,CHD Admissions,2007,723.3665939
NHS Wandsworth CCG,CHD Admissions,2007,775.7122365
NHS North West Surrey CCG,CHD Admissions,2007,603.0494545
NHS Oxfordshire CCG,CHD Admissions,2007,554.9792201
NHS Berkshire West CCG,CHD Admissions,2008,500.026
NHS Surrey Heath CCG,CHD Admissions,2008,541.1954868
NHS Buckinghamshire CCG,CHD Admissions,2008,643.779
NHS Herts Valleys CCG,CHD Admissions,2008,611.5415468
NHS Ealing CCG,CHD Admissions,2008,1248.275415
NHS East Berkshire CCG,CHD Admissions,2008,725.533
NHS Hammersmith And Fulham CCG,CHD Admissions,2008,513.7751865
NHS Hillingdon CCG,CHD Admissions,2008,743.594219
NHS Hounslow CCG,CHD Admissions,2008,893.0030321
NHS Kingston CCG,CHD Admissions,2008,781.5169578
NHS Merton CCG,CHD Admissions,2008,722.9792312
NHS Richmond CCG,CHD Admissions,2008,588.791
NHS Sutton CCG,CHD Admissions,2008,694.6756876
NHS Wandsworth CCG,CHD Admissions,2008,716.3321439
NHS North West Surrey CCG,CHD Admissions,2008,538.9459559
NHS Oxfordshire CCG,CHD Admissions,2008,465.3070848
NHS Berkshire West CCG,CHD Admissions,2009,451.408
NHS Surrey Heath CCG,CHD Admissions,2009,643.5134544
NHS Buckinghamshire CCG,CHD Admissions,2009,578.119
NHS Herts Valleys CCG,CHD Admissions,2009,570.2614894
NHS Ealing CCG,CHD Admissions,2009,950.5336934
NHS East Berkshire CCG,CHD Admissions,2009,739.576
NHS Hammersmith And Fulham CCG,CHD Admissions,2009,508.1128193
NHS Hillingdon CCG,CHD Admissions,2009,588.4744082
NHS Hounslow CCG,CHD Admissions,2009,895.942287
NHS Kingston CCG,CHD Admissions,2009,809.8198266
NHS Merton CCG,CHD Admissions,2009,615.4007397
NHS Richmond CCG,CHD Admissions,2009,622.9172293
NHS Sutton CCG,CHD Admissions,2009,680.5803631
NHS Wandsworth CCG,CHD Admissions,2009,647.6942115
NHS North West Surrey CCG,CHD Admissions,2009,528.3015629
NHS Berkshire West CCG,CHD Admissions,2010,472.579
NHS Surrey Heath CCG,CHD Admissions,2010,677.7690137
NHS Buckinghamshire CCG,CHD Admissions,2010,560.97
NHS Herts Valleys CCG,CHD Admissions,2010,563.0117381
NHS Ealing CCG,CHD Admissions,2010,931.6689776
NHS East Berkshire CCG,CHD Admissions,2010,601.419
NHS Hammersmith And Fulham CCG,CHD Admissions,2010,509.1731092
NHS Hillingdon CCG,CHD Admissions,2010,590.6746554
NHS Hounslow CCG,CHD Admissions,2010,789.8897325
NHS Kingston CCG,CHD Admissions,2010,784.3983279
NHS Merton CCG,CHD Admissions,2010,668.5971326
NHS Richmond CCG,CHD Admissions,2010,557.9663846
NHS Sutton CCG,CHD Admissions,2010,657.8962426
NHS Wandsworth CCG,CHD Admissions,2010,613.2857345
NHS North West Surrey CCG,CHD Admissions,2010,479.1814619
NHS Oxfordshire CCG,CHD Admissions,2010,470.7002579
NHS Berkshire West CCG,CHD Admissions,2011,468.713
NHS Surrey Heath CCG,CHD Admissions,2011,740.446417
NHS Ealing CCG,CHD Admissions,2011,1036.923018
NHS East Berkshire CCG,CHD Admissions,2011,555.815
NHS Hammersmith And Fulham CCG,CHD Admissions,2011,571.2619923
NHS Hillingdon CCG,CHD Admissions,2011,657.0546126
NHS Hounslow CCG,CHD Admissions,2011,878.0451267
NHS Kingston CCG,CHD Admissions,2011,700.2799003
NHS Merton CCG,CHD Admissions,2011,557.7860658
NHS Richmond CCG,CHD Admissions,2011,550.7578774
NHS Sutton CCG,CHD Admissions,2011,605.2836492
NHS Wandsworth CCG,CHD Admissions,2011,592.9480862
NHS North West Surrey CCG,CHD Admissions,2011,488.4368892
NHS Oxfordshire CCG,CHD Admissions,2011,463.5246553
NHS Berkshire West CCG,CHD Admissions,2012,437.455
NHS Surrey Heath CCG,CHD Admissions,2012,728.9394653
NHS Buckinghamshire CCG,CHD Admissions,2012,440.501
NHS Herts Valleys CCG,CHD Admissions,2012,492.8900405
NHS Ealing CCG,CHD Admissions,2012,939.7709298
NHS East Berkshire CCG,CHD Admissions,2012,574.79
NHS Hillingdon CCG,CHD Admissions,2012,682.6463349
NHS Hounslow CCG,CHD Admissions,2012,840.790009
NHS Kingston CCG,CHD Admissions,2012,654.1674171
NHS Merton CCG,CHD Admissions,2012,555.6153039
NHS Richmond CCG,CHD Admissions,2012,521.3267624
NHS Sutton CCG,CHD Admissions,2012,598.0803141
NHS Wandsworth CCG,CHD Admissions,2012,587.2999506
NHS North West Surrey CCG,CHD Admissions,2012,523.2874574
NHS Oxfordshire CCG,CHD Admissions,2012,406.0272968
NHS Berkshire West CCG,CHD Admissions,2013,372.994
NHS Surrey Heath CCG,CHD Admissions,2013,694.858
NHS Ealing CCG,CHD Admissions,2013,852.288
NHS East Berkshire CCG,CHD Admissions,2013,553.822
NHS Hillingdon CCG,CHD Admissions,2013,752.403
NHS Hounslow CCG,CHD Admissions,2013,778.429
NHS Kingston CCG,CHD Admissions,2013,564.796
NHS Merton CCG,CHD Admissions,2013,534.086
NHS Richmond CCG,CHD Admissions,2013,446.004
NHS Sutton CCG,CHD Admissions,2013,560.527
NHS Wandsworth CCG,CHD Admissions,2013,539.616
NHS North West Surrey CCG,CHD Admissions,2013,533.53
NHS Oxfordshire CCG,CHD Admissions,2013,384.21
NHS Berkshire West CCG,CHD Admissions,2014,355.15
NHS Surrey Heath CCG,CHD Admissions,2014,707.814
NHS Buckinghamshire CCG,CHD Admissions,2014,456.806
NHS Herts Valleys CCG,CHD Admissions,2014,448.288
NHS Ealing CCG,CHD Admissions,2014,873.883
NHS East Berkshire CCG,CHD Admissions,2014,552.258
NHS Hammersmith And Fulham CCG,CHD Admissions,2014,467.7
NHS Hillingdon CCG,CHD Admissions,2014,633.49
NHS Hounslow CCG,CHD Admissions,2014,818.89
NHS Kingston CCG,CHD Admissions,2014,592.752
NHS Merton CCG,CHD Admissions,2014,608.053
NHS Richmond CCG,CHD Admissions,2014,456.501
NHS Sutton CCG,CHD Admissions,2014,552.856
NHS Wandsworth CCG,CHD Admissions,2014,559.692
NHS North West Surrey CCG,CHD Admissions,2014,495.695
NHS Berkshire West CCG,CHD Admissions,2015,375.804
NHS Surrey Heath CCG,CHD Admissions,2015,645.939
NHS Buckinghamshire CCG,CHD Admissions,2015,415.695
NHS Herts Valleys CCG,CHD Admissions,2015,481.498
NHS Ealing CCG,CHD Admissions,2015,831.934
NHS East Berkshire CCG,CHD Admissions,2015,485.447
NHS Hammersmith And Fulham CCG,CHD Admissions,2015,470.295
NHS Hillingdon CCG,CHD Admissions,2015,640.515
NHS Hounslow CCG,CHD Admissions,2015,814.319
NHS Kingston CCG,CHD Admissions,2015,557.634
NHS Merton CCG,CHD Admissions,2015,477.747
NHS Richmond CCG,CHD Admissions,2015,432.871
NHS Sutton CCG,CHD Admissions,2015,578.826
NHS Wandsworth CCG,CHD Admissions,2015,494.214
NHS North West Surrey CCG,CHD Admissions,2015,523.515
NHS Berkshire West CCG,CHD Admissions,2016,358.093
NHS Surrey Heath CCG,CHD Admissions,2016,596.06
NHS Buckinghamshire CCG,CHD Admissions,2016,440.712
NHS Herts Valleys CCG,CHD Admissions,2016,505.173
NHS Ealing CCG,CHD Admissions,2016,769.455
NHS East Berkshire CCG,CHD Admissions,2016,576.829
NHS Hammersmith And Fulham CCG,CHD Admissions,2016,406.275
NHS Hillingdon CCG,CHD Admissions,2016,721.185
NHS Hounslow CCG,CHD Admissions,2016,777.806
NHS Kingston CCG,CHD Admissions,2016,521.582
NHS Merton CCG,CHD Admissions,2016,477.368
NHS Richmond CCG,CHD Admissions,2016,444.983
NHS Sutton CCG,CHD Admissions,2016,590.399
NHS Wandsworth CCG,CHD Admissions,2016,446.284
NHS North West Surrey CCG,CHD Admissions,2016,520.986
NHS Oxfordshire CCG,CHD Admissions,2016,350.921
NHS Berkshire West CCG,CHD Admissions,2017,323.135
NHS Surrey Heath CCG,CHD Admissions,2017,503.606
NHS Ealing CCG,CHD Admissions,2017,717.303
NHS East Berkshire CCG,CHD Admissions,2017,553.992
NHS Hammersmith And Fulham CCG,CHD Admissions,2017,423.788
NHS Hillingdon CCG,CHD Admissions,2017,693.303
NHS Hounslow CCG,CHD Admissions,2017,706.576
NHS Kingston CCG,CHD Admissions,2017,622.218
NHS Merton CCG,CHD Admissions,2017,459.119
NHS Richmond CCG,CHD Admissions,2017,430.453
NHS Sutton CCG,CHD Admissions,2017,496.059
NHS Wandsworth CCG,CHD Admissions,2017,457.509
NHS North West Surrey CCG,CHD Admissions,2017,483.316
NHS Oxfordshire CCG,CHD Admissions,2017,344.934
NHS Berkshire West CCG,CHD Admissions,2018,306.72
NHS Surrey Heath CCG,CHD Admissions,2018,457.9
NHS Ealing CCG,CHD Admissions,2018,731.33
NHS East Berkshire CCG,CHD Admissions,2018,504.5
NHS Hammersmith And Fulham CCG,CHD Admissions,2018,376.2
NHS Hillingdon CCG,CHD Admissions,2018,697.13
NHS Hounslow CCG,CHD Admissions,2018,724.15
NHS Kingston CCG,CHD Admissions,2018,547.84
NHS Merton CCG,CHD Admissions,2018,465.47
NHS Richmond CCG,CHD Admissions,2018,460.48
NHS Sutton CCG,CHD Admissions,2018,507.78
NHS Wandsworth CCG,CHD Admissions,2018,439.72
NHS North West Surrey CCG,CHD Admissions,2018,452.25
NHS Oxfordshire CCG,CHD Admissions,2018,367.46
NHS Berkshire West CCG,CHD Admissions,2019,303.32
NHS Surrey Heath CCG,CHD Admissions,2019,417.04
NHS Buckinghamshire CCG,CHD Admissions,2019,432.11
NHS Herts Valleys CCG,CHD Admissions,2019,453.14
NHS Ealing CCG,CHD Admissions,2019,663.66
NHS East Berkshire CCG,CHD Admissions,2019,464.52
NHS Hillingdon CCG,CHD Admissions,2019,630.92
NHS Hounslow CCG,CHD Admissions,2019,666.79
NHS Kingston CCG,CHD Admissions,2019,546.34
NHS Merton CCG,CHD Admissions,2019,485.97
NHS Richmond CCG,CHD Admissions,2019,400.68
NHS Sutton CCG,CHD Admissions,2019,550.49
NHS Wandsworth CCG,CHD Admissions,2019,424.86
NHS North West Surrey CCG,CHD Admissions,2019,377.09
NHS Oxfordshire CCG,CHD Admissions,2019,349.16
NHS Berkshire West CCG,COPD Admissions,2004,
NHS Surrey Heath CCG,COPD Admissions,2004,
NHS Ealing CCG,COPD Admissions,2004,
NHS East Berkshire CCG,COPD Admissions,2004,
NHS Hammersmith And Fulham CCG,COPD Admissions,2004,
NHS Hillingdon CCG,COPD Admissions,2004,
NHS Hounslow CCG,COPD Admissions,2004,
NHS Kingston CCG,COPD Admissions,2004,
NHS Merton CCG,COPD Admissions,2004,
NHS Richmond CCG,COPD Admissions,2004,
NHS Sutton CCG,COPD Admissions,2004,
NHS Wandsworth CCG,COPD Admissions,2004,
NHS North West Surrey CCG,COPD Admissions,2004,
NHS Oxfordshire CCG,COPD Admissions,2004,
NHS Berkshire West CCG,COPD Admissions,2005,
NHS Surrey Heath CCG,COPD Admissions,2005,
NHS Buckinghamshire CCG,COPD Admissions,2005,
NHS Herts Valleys CCG,COPD Admissions,2005,
NHS Ealing CCG,COPD Admissions,2005,
NHS East Berkshire CCG,COPD Admissions,2005,
NHS Hammersmith And Fulham CCG,COPD Admissions,2005,
NHS Hillingdon CCG,COPD Admissions,2005,
NHS Hounslow CCG,COPD Admissions,2005,
NHS Kingston CCG,COPD Admissions,2005,
NHS Merton CCG,COPD Admissions,2005,
NHS Richmond CCG,COPD Admissions,2005,
NHS Sutton CCG,COPD Admissions,2005,
NHS Wandsworth CCG,COPD Admissions,2005,
NHS North West Surrey CCG,COPD Admissions,2005,
NHS Oxfordshire CCG,COPD Admissions,2005,
NHS Berkshire West CCG,COPD Admissions,2006,
NHS Surrey Heath CCG,COPD Admissions,2006,
NHS Buckinghamshire CCG,COPD Admissions,2006,
NHS Herts Valleys CCG,COPD Admissions,2006,
NHS Ealing CCG,COPD Admissions,2006,
NHS East Berkshire CCG,COPD Admissions,2006,
NHS Hammersmith And Fulham CCG,COPD Admissions,2006,
NHS Hillingdon CCG,COPD Admissions,2006,
NHS Hounslow CCG,COPD Admissions,2006,
NHS Kingston CCG,COPD Admissions,2006,
NHS Merton CCG,COPD Admissions,2006,
NHS Richmond CCG,COPD Admissions,2006,
NHS Sutton CCG,COPD Admissions,2006,
NHS Wandsworth CCG,COPD Admissions,2006,
NHS North West Surrey CCG,COPD Admissions,2006,
NHS Oxfordshire CCG,COPD Admissions,2006,
NHS Berkshire West CCG,COPD Admissions,2007,
NHS Surrey Heath CCG,COPD Admissions,2007,
NHS Buckinghamshire CCG,COPD Admissions,2007,
NHS Herts Valleys CCG,COPD Admissions,2007,
NHS Ealing CCG,COPD Admissions,2007,
NHS East Berkshire CCG,COPD Admissions,2007,
NHS Hillingdon CCG,COPD Admissions,2007,
NHS Hounslow CCG,COPD Admissions,2007,
NHS Kingston CCG,COPD Admissions,2007,
NHS Merton CCG,COPD Admissions,2007,
NHS Richmond CCG,COPD Admissions,2007,
NHS Sutton CCG,COPD Admissions,2007,
NHS Wandsworth CCG,COPD Admissions,2007,
NHS North West Surrey CCG,COPD Admissions,2007,
NHS Oxfordshire CCG,COPD Admissions,2007,
NHS Berkshire West CCG,COPD Admissions,2008,
NHS Surrey Heath CCG,COPD Admissions,2008,
NHS Buckinghamshire CCG,COPD Admissions,2008,
NHS Herts Valleys CCG,COPD Admissions,2008,
NHS Ealing CCG,COPD Admissions,2008,
NHS East Berkshire CCG,COPD Admissions,2008,
NHS Hammersmith And Fulham CCG,COPD Admissions,2008,
NHS Hillingdon CCG,COPD Admissions,2008,
NHS Hounslow CCG,COPD Admissions,2008,
NHS Kingston CCG,COPD Admissions,2008,
NHS Merton CCG,COPD Admissions,2008,
NHS Richmond CCG,COPD Admissions,2008,
NHS Sutton CCG,COPD Admissions,2008,
NHS Wandsworth CCG,COPD Admissions,2008,
NHS North West Surrey CCG,COPD Admissions,2008,
NHS Oxfordshire CCG,COPD Admissions,2008,
NHS Berkshire West CCG,COPD Admissions,2009,
NHS Surrey Heath CCG,COPD Admissions,2009,
NHS Buckinghamshire CCG,COPD Admissions,2009,
NHS Herts Valleys CCG,COPD Admissions,2009,
NHS Ealing CCG,COPD Admissions,2009,
NHS East Berkshire CCG,COPD Admissions,2009,
NHS Hammersmith And Fulham CCG,COPD Admissions,2009,
NHS Hillingdon CCG,COPD Admissions,2009,
NHS Hounslow CCG,COPD Admissions,2009,
NHS Kingston CCG,COPD Admissions,2009,
NHS Merton CCG,COPD Admissions,2009,
NHS Richmond CCG,COPD Admissions,2009,
NHS Sutton CCG,COPD Admissions,2009,
NHS Wandsworth CCG,COPD Admissions,2009,
NHS North West Surrey CCG,COPD Admissions,2009,
NHS Berkshire West CCG,COPD Admissions,2010,
NHS Surrey Heath CCG,COPD Admissions,2010,
NHS Buckinghamshire CCG,COPD Admissions,2010,
NHS Herts Valleys CCG,COPD Admissions,2010,
NHS Ealing CCG,COPD Admissions,2010,
NHS East Berkshire CCG,COPD Admissions,2010,
NHS Hammersmith And Fulham CCG,COPD Admissions,2010,
NHS Hillingdon CCG,COPD Admissions,2010,
NHS Hounslow CCG,COPD Admissions,2010,
NHS Kingston CCG,COPD Admissions,2010,
NHS Merton CCG,COPD Admissions,2010,
NHS Richmond CCG,COPD Admissions,2010,
NHS Sutton CCG,COPD Admissions,2010,
NHS Wandsworth CCG,COPD Admissions,2010,
NHS North West Surrey CCG,COPD Admissions,2010,
NHS Oxfordshire CCG,COPD Admissions,2010,
NHS Berkshire West CCG,COPD Admissions,2011,
NHS Surrey Heath CCG,COPD Admissions,2011,
NHS Ealing CCG,COPD Admissions,2011,
NHS East Berkshire CCG,COPD Admissions,2011,
NHS Hammersmith And Fulham CCG,COPD Admissions,2011,
NHS Hillingdon CCG,COPD Admissions,2011,
NHS Hounslow CCG,COPD Admissions,2011,
NHS Kingston CCG,COPD Admissions,2011,
NHS Merton CCG,COPD Admissions,2011,
NHS Richmond CCG,COPD Admissions,2011,
NHS Sutton CCG,COPD Admissions,2011,
NHS Wandsworth CCG,COPD Admissions,2011,
NHS North West Surrey CCG,COPD Admissions,2011,
NHS Oxfordshire CCG,COPD Admissions,2011,
NHS Berkshire West CCG,COPD Admissions,2012,
NHS Surrey Heath CCG,COPD Admissions,2012,
NHS Buckinghamshire CCG,COPD Admissions,2012,
NHS Herts Valleys CCG,COPD Admissions,2012,
NHS Ealing CCG,COPD Admissions,2012,
NHS East Berkshire CCG,COPD Admissions,2012,
NHS Hillingdon CCG,COPD Admissions,2012,
NHS Hounslow CCG,COPD Admissions,2012,
NHS Kingston CCG,COPD Admissions,2012,
NHS Merton CCG,COPD Admissions,2012,
NHS Richmond CCG,COPD Admissions,2012,
NHS Sutton CCG,COPD Admissions,2012,
NHS Wandsworth CCG,COPD Admissions,2012,
NHS North West Surrey CCG,COPD Admissions,2012,
NHS Oxfordshire CCG,COPD Admissions,2012,
NHS Berkshire West CCG,COPD Admissions,2013,161.28
NHS Surrey Heath CCG,COPD Admissions,2013,148.35
