,Unnamed: 0,Year,Indicator Type,Indicator Name,Area Name,Radius Location,Value,heathrow_distance,LAT,LONG,category
166,166,2010,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS East Berkshire CCG,Outer,33.3907944793291,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
167,167,2011,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Ealing CCG,Inner,39.417830330312,11465.53093,51.5244,-0.31405,MEDIUM
168,168,2011,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hillingdon CCG,Inner,40.955165183452,7458.185529,51.5366,-0.4418,MEDIUM
169,169,2011,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hounslow CCG,Inner,42.0648504858523,5336.984712,51.4624,-0.37847,HIGH
170,170,2011,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Buckinghamshire CCG,Outer,28.5518828242556,38818.06153,51.7414,-0.8064399999999999,LOWER
171,171,2011,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS East Berkshire CCG,Outer,34.5083859125703,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
172,172,2012,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Ealing CCG,Inner,35.713311457884004,11465.53093,51.5244,-0.31405,MEDIUM
173,173,2012,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hillingdon CCG,Inner,40.586149520308105,7458.185529,51.5366,-0.4418,MEDIUM
174,174,2012,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hounslow CCG,Inner,47.038594926397295,5336.984712,51.4624,-0.37847,HIGH
175,175,2012,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Buckinghamshire CCG,Outer,30.7104853732119,38818.06153,51.7414,-0.8064399999999999,MEDIUM
176,176,2012,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS East Berkshire CCG,Outer,38.9776467277302,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
177,177,2013,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Ealing CCG,Inner,38.3438123192037,11465.53093,51.5244,-0.31405,MEDIUM
178,178,2013,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hillingdon CCG,Inner,42.255257997372,7458.185529,51.5366,-0.4418,HIGH
179,179,2013,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hounslow CCG,Inner,47.9052424896102,5336.984712,51.4624,-0.37847,HIGH
180,180,2013,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Buckinghamshire CCG,Outer,33.691169177844,38818.06153,51.7414,-0.8064399999999999,MEDIUM
181,181,2013,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS East Berkshire CCG,Outer,39.4857249648474,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
182,182,2014,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Ealing CCG,Inner,39.3667833399911,11465.53093,51.5244,-0.31405,MEDIUM
183,183,2014,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hillingdon CCG,Inner,40.7905247802986,7458.185529,51.5366,-0.4418,MEDIUM
184,184,2014,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hounslow CCG,Inner,49.708740151932794,5336.984712,51.4624,-0.37847,HIGH
185,185,2014,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Buckinghamshire CCG,Outer,36.5991687586382,38818.06153,51.7414,-0.8064399999999999,MEDIUM
186,186,2014,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS East Berkshire CCG,Outer,44.864612078719304,15803.713430000002,51.4541,-0.6802600000000001,HIGH
187,187,2015,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Ealing CCG,Inner,41.6246425108106,11465.53093,51.5244,-0.31405,MEDIUM
188,188,2015,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hillingdon CCG,Inner,45.0694787279615,7458.185529,51.5366,-0.4418,HIGH
189,189,2015,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hounslow CCG,Inner,52.3380437529277,5336.984712,51.4624,-0.37847,HIGH
190,190,2015,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Buckinghamshire CCG,Outer,39.99007244669271,38818.06153,51.7414,-0.8064399999999999,MEDIUM
191,191,2015,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS East Berkshire CCG,Outer,48.29676905722611,15803.713430000002,51.4541,-0.6802600000000001,HIGH
192,192,2016,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Ealing CCG,Inner,40.94418062669,11465.53093,51.5244,-0.31405,MEDIUM
193,193,2016,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hillingdon CCG,Inner,49.6692386960831,7458.185529,51.5366,-0.4418,HIGH
194,194,2016,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hounslow CCG,Inner,53.078344947652596,5336.984712,51.4624,-0.37847,HIGH
195,195,2016,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Buckinghamshire CCG,Outer,39.5630863490712,38818.06153,51.7414,-0.8064399999999999,MEDIUM
196,196,2016,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS East Berkshire CCG,Outer,49.711065263034,15803.713430000002,51.4541,-0.6802600000000001,HIGH
197,197,2017,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Ealing CCG,Inner,41.5589344184244,11465.53093,51.5244,-0.31405,MEDIUM
198,198,2017,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hillingdon CCG,Inner,53.8473285118419,7458.185529,51.5366,-0.4418,HIGH
199,199,2017,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Hounslow CCG,Inner,54.9549338596499,5336.984712,51.4624,-0.37847,HIGH
200,200,2017,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS Buckinghamshire CCG,Outer,37.4999686741073,38818.06153,51.7414,-0.8064399999999999,MEDIUM
201,201,2017,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS East Berkshire CCG,Outer,44.03678219548921,15803.713430000002,51.4541,-0.6802600000000001,HIGH
202,202,2006,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,29.61,12083.80783,51.3683,-0.5151899999999999,MEDIUM
203,203,2007,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,26.46,12083.80783,51.3683,-0.5151899999999999,LOWER
204,204,2008,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,24.52,12083.80783,51.3683,-0.5151899999999999,LOWER
205,205,2009,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,26.76,12083.80783,51.3683,-0.5151899999999999,LOWER
206,206,2010,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,29.45,12083.80783,51.3683,-0.5151899999999999,MEDIUM
207,207,2011,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,31.88,12083.80783,51.3683,-0.5151899999999999,MEDIUM
208,208,2012,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,33.11,12083.80783,51.3683,-0.5151899999999999,MEDIUM
209,209,2013,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,32.55,12083.80783,51.3683,-0.5151899999999999,MEDIUM
210,210,2014,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,33.23,12083.80783,51.3683,-0.5151899999999999,MEDIUM
211,211,2015,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,32.54,12083.80783,51.3683,-0.5151899999999999,MEDIUM
212,212,2016,Health - Mortality,COPD (contributory cause) Mortality Rate,NHS North West Surrey CCG,Inner,36.23,12083.80783,51.3683,-0.5151899999999999,MEDIUM
213,213,2003,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,82.91,11465.53093,51.5244,-0.31405,HIGH
214,214,2003,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,65.95,7458.185529,51.5366,-0.4418,HIGH
215,215,2003,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,85.5,5336.984712,51.4624,-0.37847,HIGH
216,216,2003,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,51.21,38818.06153,51.7414,-0.8064399999999999,HIGH
217,217,2003,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,67.88,15803.713430000002,51.4541,-0.6802600000000001,HIGH
218,218,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,70.77,11465.53093,51.5244,-0.31405,HIGH
219,219,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,62.34,7458.185529,51.5366,-0.4418,HIGH
220,220,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,74.39,5336.984712,51.4624,-0.37847,HIGH
221,221,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,46.66,38818.06153,51.7414,-0.8064399999999999,MEDIUM
222,222,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,62.29,15803.713430000002,51.4541,-0.6802600000000001,HIGH
223,223,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,69.72,11465.53093,51.5244,-0.31405,HIGH
224,224,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,64.09,7458.185529,51.5366,-0.4418,HIGH
225,225,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,65.52,5336.984712,51.4624,-0.37847,HIGH
226,226,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,45.95,38818.06153,51.7414,-0.8064399999999999,MEDIUM
227,227,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,56.84,15803.713430000002,51.4541,-0.6802600000000001,HIGH
228,228,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,72.51,11465.53093,51.5244,-0.31405,HIGH
229,229,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,62.77,7458.185529,51.5366,-0.4418,HIGH
230,230,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,60.52,5336.984712,51.4624,-0.37847,HIGH
231,231,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,43.59,38818.06153,51.7414,-0.8064399999999999,MEDIUM
232,232,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,55.23,15803.713430000002,51.4541,-0.6802600000000001,HIGH
233,233,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,70.78,11465.53093,51.5244,-0.31405,HIGH
234,234,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,52.52,7458.185529,51.5366,-0.4418,HIGH
235,235,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,61.04,5336.984712,51.4624,-0.37847,HIGH
236,236,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,41.99,38818.06153,51.7414,-0.8064399999999999,MEDIUM
237,237,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,52.42,15803.713430000002,51.4541,-0.6802600000000001,HIGH
238,238,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,65.23,11465.53093,51.5244,-0.31405,HIGH
239,239,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,45.13,7458.185529,51.5366,-0.4418,MEDIUM
240,240,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,55.85,5336.984712,51.4624,-0.37847,HIGH
241,241,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,37.24,38818.06153,51.7414,-0.8064399999999999,MEDIUM
242,242,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,49.03,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
243,243,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,55.86,11465.53093,51.5244,-0.31405,HIGH
244,244,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,41.13,7458.185529,51.5366,-0.4418,MEDIUM
245,245,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,50.79,5336.984712,51.4624,-0.37847,MEDIUM
246,246,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,35.16,38818.06153,51.7414,-0.8064399999999999,MEDIUM
247,247,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,45.09,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
248,248,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,51.13,11465.53093,51.5244,-0.31405,MEDIUM
249,249,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,43.67,7458.185529,51.5366,-0.4418,MEDIUM
250,250,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,45.6,5336.984712,51.4624,-0.37847,MEDIUM
251,251,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,32.33,38818.06153,51.7414,-0.8064399999999999,LOWER
252,252,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,43.36,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
253,253,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,48.52,11465.53093,51.5244,-0.31405,MEDIUM
254,254,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,43.16,7458.185529,51.5366,-0.4418,MEDIUM
255,255,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,47.66,5336.984712,51.4624,-0.37847,MEDIUM
256,256,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,30.32,38818.06153,51.7414,-0.8064399999999999,LOWER
257,257,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,43.62,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
258,258,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,48.14,11465.53093,51.5244,-0.31405,MEDIUM
259,259,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,43.62,7458.185529,51.5366,-0.4418,MEDIUM
260,260,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,44.07,5336.984712,51.4624,-0.37847,MEDIUM
261,261,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,27.19,38818.06153,51.7414,-0.8064399999999999,LOWER
262,262,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,40.42,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
263,263,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,47.58,11465.53093,51.5244,-0.31405,MEDIUM
264,264,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,46.77,7458.185529,51.5366,-0.4418,MEDIUM
265,265,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,45.78,5336.984712,51.4624,-0.37847,MEDIUM
266,266,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,26.13,38818.06153,51.7414,-0.8064399999999999,LOWER
267,267,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,39.76,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
268,268,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,43.97,11465.53093,51.5244,-0.31405,MEDIUM
269,269,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,41.78,7458.185529,51.5366,-0.4418,MEDIUM
270,270,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,40.43,5336.984712,51.4624,-0.37847,MEDIUM
271,271,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,27.4,38818.06153,51.7414,-0.8064399999999999,LOWER
272,272,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,36.14,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
273,273,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,44.87,11465.53093,51.5244,-0.31405,MEDIUM
274,274,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,40.96,7458.185529,51.5366,-0.4418,MEDIUM
275,275,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,47.21,5336.984712,51.4624,-0.37847,MEDIUM
276,276,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,27.64,38818.06153,51.7414,-0.8064399999999999,LOWER
277,277,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,36.01,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
278,278,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,42.53,11465.53093,51.5244,-0.31405,MEDIUM
279,279,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,38.07,7458.185529,51.5366,-0.4418,MEDIUM
280,280,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,45.2,5336.984712,51.4624,-0.37847,MEDIUM
281,281,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,26.3,38818.06153,51.7414,-0.8064399999999999,LOWER
282,282,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,34.85,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
283,283,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Ealing CCG,Inner,42.33,11465.53093,51.5244,-0.31405,MEDIUM
284,284,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hillingdon CCG,Inner,38.36,7458.185529,51.5366,-0.4418,MEDIUM
285,285,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hounslow CCG,Inner,46.7,5336.984712,51.4624,-0.37847,MEDIUM
286,286,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Buckinghamshire CCG,Outer,23.33,38818.06153,51.7414,-0.8064399999999999,LOWER
287,287,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS East Berkshire CCG,Outer,34.69,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
288,288,2003,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS North West Surrey CCG,Inner,54.8,12083.80783,51.3683,-0.5151899999999999,HIGH
289,289,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS North West Surrey CCG,Inner,52.68,12083.80783,51.3683,-0.5151899999999999,HIGH
290,290,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS North West Surrey CCG,Inner,48.51,12083.80783,51.3683,-0.5151899999999999,MEDIUM
291,291,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS North West Surrey CCG,Inner,43.2,12083.80783,51.3683,-0.5151899999999999,MEDIUM
292,292,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS North West Surrey CCG,Inner,36.98,12083.80783,51.3683,-0.5151899999999999,MEDIUM
293,293,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS North West Surrey CCG,Inner,34.53,12083.80783,51.3683,-0.5151899999999999,MEDIUM
294,294,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS North West Surrey CCG,Inner,31.59,12083.80783,51.3683,-0.5151899999999999,LOWER
