,Indicator ID,Indicator Name,Area Code,Area Name,Area Type,Sex,Age,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Compared to England value or percentiles,Time period Sortable,Radius
122,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2006 - 08,47.58,41.92,53.78,38.9,57.52,258.0,772419.0,,Similar,2006,Inner
123,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2006 - 08,54.46,47.24,62.46,43.42,67.29,210.0,699487.0,,Similar,2006,Inner
124,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2006 - 08,38.44,34.34,42.89,32.14,45.55,324.0,970029.0,,Better,2006,Inner
125,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2006 - 08,35.73,32.44,39.28,30.64,41.38,433.0,1487851.0,,Better,2006,Inner
126,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2006 - 08,46.33,41.67,51.36,39.15,54.37,365.0,1167880.0,,Better,2006,Inner
127,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2007 - 09,40.5,35.32,46.22,32.58,49.67,223.0,972659.0,,Better,2007,Inner
128,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2007 - 09,51.84,45.95,58.27,42.79,62.13,284.0,783697.0,,Similar,2007,Inner
129,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2007 - 09,46.67,40.05,54.07,36.56,58.54,184.0,714727.0,,Similar,2007,Inner
130,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2007 - 09,36.44,32.51,40.72,30.39,43.28,316.0,979354.0,,Better,2007,Inner
131,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2007 - 09,37.12,33.8,40.67,31.99,42.79,463.0,1497335.0,,Better,2007,Inner
132,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2007 - 09,45.29,40.72,50.22,38.25,53.17,364.0,1183866.0,,Better,2007,Inner
133,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2008 - 10,43.2,37.87,49.07,35.04,52.6,241.0,988061.0,,Better,2008,Inner
134,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2008 - 10,52.75,46.84,59.2,43.66,63.07,292.0,796181.0,,Similar,2008,Inner
135,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2008 - 10,46.2,39.69,53.47,36.26,57.87,185.0,730509.0,,Similar,2008,Inner
136,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2008 - 10,40.57,36.44,45.03,34.21,47.7,358.0,988482.0,,Better,2008,Inner
137,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2008 - 10,36.02,32.8,39.48,31.04,41.54,462.0,1506669.0,,Better,2008,Inner
138,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2008 - 10,45.41,40.89,50.29,38.45,53.2,374.0,1200105.0,,Similar,2008,Inner
139,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2009 - 11,43.03,37.76,48.83,34.96,52.32,244.0,1003353.0,,Better,2009,Inner
140,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2009 - 11,50.04,44.33,56.28,41.27,60.02,281.0,810629.0,,Similar,2009,Inner
141,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2009 - 11,49.08,42.48,56.41,39.0,60.83,203.0,747529.0,,Similar,2009,Inner
142,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2009 - 11,41.41,37.29,45.86,35.07,48.51,375.0,998521.0,,Better,2009,Inner
143,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2009 - 11,34.97,31.84,38.34,30.13,40.34,460.0,1516795.0,,Better,2009,Inner
144,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2009 - 11,45.25,40.78,50.08,38.36,52.96,379.0,1215356.0,,Similar,2009,Inner
145,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2010 - 12,42.66,37.47,48.38,34.7,51.81,246.0,1013719.0,,Better,2010,Inner
146,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2010 - 12,50.48,44.79,56.7,41.74,60.43,287.0,826143.0,,Similar,2010,Inner
147,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2010 - 12,52.9,46.13,60.39,42.53,64.9,223.0,762681.0,,Similar,2010,Inner
148,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2010 - 12,43.58,39.39,48.08,37.13,50.76,403.0,1007897.0,,Better,2010,Inner
149,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2010 - 12,31.59,28.66,34.74,27.07,36.62,429.0,1528888.0,,Better,2010,Inner
150,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2010 - 12,45.75,41.31,50.53,38.9,53.39,392.0,1229244.0,,Similar,2010,Inner
151,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2011 - 13,42.03,36.91,47.66,34.19,51.04,245.0,1021754.0,,Better,2011,Inner
152,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2011 - 13,50.86,45.2,57.04,42.16,60.74,295.0,842674.0,,Similar,2011,Inner
153,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2011 - 13,51.94,45.3,59.28,41.77,63.7,224.0,774720.0,,Similar,2011,Inner
154,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2011 - 13,40.35,36.37,44.64,34.22,47.2,381.0,1015928.0,,Better,2011,Inner
155,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2011 - 13,32.11,29.19,35.25,27.61,37.11,447.0,1541580.0,,Better,2011,Inner
156,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2011 - 13,47.69,43.19,52.52,40.76,55.4,416.0,1240611.0,,Similar,2011,Inner
157,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2012 - 14,40.38,35.42,45.83,32.79,49.12,241.0,1025437.0,,Better,2012,Inner
158,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2012 - 14,51.44,45.8,57.57,42.78,61.25,305.0,858543.0,,Similar,2012,Inner
159,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2012 - 14,52.71,46.1,59.99,42.59,64.38,233.0,783823.0,,Similar,2012,Inner
160,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2012 - 14,38.2,34.36,42.35,32.29,44.83,366.0,1022333.0,,Better,2012,Inner
161,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2012 - 14,32.01,29.14,35.08,27.58,36.91,460.0,1555960.0,,Better,2012,Inner
162,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2012 - 14,47.22,42.8,51.98,40.39,54.81,421.0,1252077.0,,Similar,2012,Inner
163,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2013 - 15,40.37,35.47,45.77,32.85,49.02,246.0,1029390.0,,Better,2013,Inner
164,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2013 - 15,50.1,44.61,56.08,41.66,59.67,305.0,873420.0,,Similar,2013,Inner
165,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2013 - 15,54.82,48.18,62.12,44.64,66.5,250.0,791717.0,,Similar,2013,Inner
166,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2013 - 15,39.38,35.5,43.56,33.4,46.06,382.0,1028960.0,,Better,2013,Inner
167,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2013 - 15,34.74,31.79,37.89,30.18,39.76,513.0,1571942.0,,Better,2013,Inner
168,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2013 - 15,47.32,42.92,52.04,40.53,54.86,428.0,1263571.0,,Better,2013,Inner
169,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2014 - 16,38.44,33.71,43.63,31.2,46.76,241.0,1032084.0,,Better,2014,Inner
170,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2014 - 16,43.0,37.97,48.51,35.28,51.82,267.0,887323.0,,Better,2014,Inner
171,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2014 - 16,53.78,47.29,60.9,43.83,65.18,252.0,798712.0,,Similar,2014,Inner
172,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2014 - 16,40.9,36.98,45.13,34.85,47.64,404.0,1035129.0,,Better,2014,Inner
173,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2014 - 16,36.77,33.77,39.97,32.13,41.87,557.0,1589305.0,,Better,2014,Inner
174,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2014 - 16,45.36,41.1,49.95,38.78,52.69,418.0,1276173.0,,Better,2014,Inner
175,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2015 - 17,37.44,32.84,42.51,30.39,45.56,241.0,1031823.0,,Better,2015,Inner
176,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2015 - 17,40.6,35.77,45.91,33.19,49.09,258.0,898298.0,,Better,2015,Inner
177,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2015 - 17,49.59,43.42,56.38,40.14,60.47,237.0,803782.0,,Similar,2015,Inner
178,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2015 - 17,43.12,39.12,47.41,36.94,49.97,432.0,1040080.0,,Better,2015,Inner
179,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2015 - 17,38.76,35.72,42.0,34.05,43.92,602.0,1603995.0,,Better,2015,Inner
180,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2015 - 17,43.72,39.58,48.18,37.33,50.84,411.0,1286024.0,,Better,2015,Inner
181,1204,Mortality rate from chronic obstructive pulmonary disease,E38000048,NHS Ealing CCG,CCGs (2018/19),Persons,All ages,2016 - 18,34.75,30.39,39.55,28.08,42.44,232.0,1029520.0,,Better,2016,Inner
182,1204,Mortality rate from chronic obstructive pulmonary disease,E38000082,NHS Hillingdon CCG,CCGs (2018/19),Persons,All ages,2016 - 18,43.22,38.27,48.63,35.62,51.87,280.0,907066.0,,Better,2016,Inner
183,1204,Mortality rate from chronic obstructive pulmonary disease,E38000084,NHS Hounslow CCG,CCGs (2018/19),Persons,All ages,2016 - 18,46.4,40.49,52.93,37.35,56.86,226.0,808152.0,,Similar,2016,Inner
184,1204,Mortality rate from chronic obstructive pulmonary disease,E38000128,NHS North West Surrey CCG,CCGs (2018/19),Persons,All ages,2016 - 18,42.12,38.21,46.32,36.08,48.83,431.0,1043728.0,,Better,2016,Inner
185,1204,Mortality rate from chronic obstructive pulmonary disease,E38000223,NHS Buckinghamshire CCG,CCGs (2018/19),Persons,All ages,2016 - 18,35.02,32.17,38.07,30.6,39.87,558.0,1616693.0,,Better,2016,Inner
186,1204,Mortality rate from chronic obstructive pulmonary disease,E38000224,NHS East Berkshire CCG,CCGs (2018/19),Persons,All ages,2016 - 18,42.88,38.82,47.25,36.61,49.85,412.0,1295301.0,,Better,2016,Inner
187,40701,Under 75 mortality rate from respiratory disease,E38000048,NHS Ealing CCG,CCGs (since 4/20),Male,<75 yrs,2006 - 08,46.552771515294296,38.4383277219508,55.8480245057251,34.2719199095538,61.5402297485645,119.8,459297.0,,Similar,2006,Inner
188,40701,Under 75 mortality rate from respiratory disease,E38000082,NHS Hillingdon CCG,CCGs (since 4/20),Male,<75 yrs,2006 - 08,46.4858810459729,38.137944020612395,56.0994394576947,33.8720987960458,61.99957047004271,111.024,361513.0,,Similar,2006,Inner
189,40701,Under 75 mortality rate from respiratory disease,E38000084,NHS Hounslow CCG,CCGs (since 4/20),Male,<75 yrs,2006 - 08,52.3071052573472,42.4698292644887,63.688502821925795,37.4640105280981,70.68705510195379,104.112,335481.0,,Similar,2006,Inner
190,40701,Under 75 mortality rate from respiratory disease,E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Male,<75 yrs,2006 - 08,29.3484918047539,24.9441156904459,34.301253949586894,22.644946298386504,37.3106983606321,,688338.0,Value suppressed to avoid disclosure by differencing,Better,2006,Inner
191,40701,Under 75 mortality rate from respiratory disease,E38000224,NHS East Berkshire CCG,CCGs (since 4/20),Male,<75 yrs,2006 - 08,37.7204856078993,31.470652932840004,44.834621907793895,28.2433525152419,49.179642825473394,,551407.0,Value suppressed to avoid disclosure by differencing,Similar,2006,Inner
192,40701,Under 75 mortality rate from respiratory disease,E38000048,NHS Ealing CCG,CCGs (since 4/20),Female,<75 yrs,2006 - 08,30.959939288438,24.7576642694385,38.2200763709064,21.634994928755003,42.705919805826994,89.334,451174.0,,Similar,2006,Inner
193,40701,Under 75 mortality rate from respiratory disease,E38000082,NHS Hillingdon CCG,CCGs (since 4/20),Female,<75 yrs,2006 - 08,26.7680908904502,20.808071376113396,33.896959393695305,17.8666745638334,38.3404153016583,69.218,361910.0,,Similar,2006,Inner
194,40701,Under 75 mortality rate from respiratory disease,E38000084,NHS Hounslow CCG,CCGs (since 4/20),Female,<75 yrs,2006 - 08,26.449285169538,19.8061676226277,34.5730955913101,16.5952660290232,39.681441340029004,54.928,330203.0,,Similar,2006,Inner
195,40701,Under 75 mortality rate from respiratory disease,E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Female,<75 yrs,2006 - 08,22.2243509636337,18.564489048172298,26.3911615640832,16.6749349520486,28.9362871120646,,691806.0,Value suppressed to avoid disclosure by differencing,Better,2006,Inner
196,40701,Under 75 mortality rate from respiratory disease,E38000224,NHS East Berkshire CCG,CCGs (since 4/20),Female,<75 yrs,2006 - 08,25.2513479527912,20.412437934234,30.8808869272772,17.962466673998698,34.3504692230675,,545679.0,Value suppressed to avoid disclosure by differencing,Similar,2006,Inner
197,40701,Under 75 mortality rate from respiratory disease,E38000048,NHS Ealing CCG,CCGs (since 4/20),Persons,<75 yrs,2006 - 08,38.388443248541,33.2667285988439,44.063915070083,30.558250114668798,47.490967188081996,209.134,910471.0,,Similar,2006,Inner
198,40701,Under 75 mortality rate from respiratory disease,E38000082,NHS Hillingdon CCG,CCGs (since 4/20),Persons,<75 yrs,2006 - 08,36.1767857233585,31.0465282449224,41.907185864018295,28.3524728064682,45.379216927056106,180.242,723423.0,,Similar,2006,Inner
199,40701,Under 75 mortality rate from respiratory disease,E38000084,NHS Hounslow CCG,CCGs (since 4/20),Persons,<75 yrs,2006 - 08,39.00300079884961,33.0406986869165,45.71079396724011,29.9295497705582,49.7874529539762,159.04,665684.0,,Similar,2006,Inner
200,40701,Under 75 mortality rate from respiratory disease,E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Persons,<75 yrs,2006 - 08,25.6536125438659,22.773388256397705,28.7952421885073,21.2291542939882,30.6793674381281,,1380144.0,Value suppressed to avoid disclosure by differencing,Better,2006,Inner
201,40701,Under 75 mortality rate from respiratory disease,E38000224,NHS East Berkshire CCG,CCGs (since 4/20),Persons,<75 yrs,2006 - 08,31.198376593685,27.234499917473002,35.571339394763,25.1301382659059,38.2068454087065,,1097086.0,Value suppressed to avoid disclosure by differencing,Better,2006,Inner
202,40701,Under 75 mortality rate from respiratory disease,E38000048,NHS Ealing CCG,CCGs (since 4/20),Male,<75 yrs,2007 - 09,42.1798914110963,34.5797452804908,50.92511737657539,30.6931482448215,56.2905001319065,112.316,466150.0,,Similar,2007,Inner
203,40701,Under 75 mortality rate from respiratory disease,E38000082,NHS Hillingdon CCG,CCGs (since 4/20),Male,<75 yrs,2007 - 09,44.9780011797775,36.7631418031081,54.461385763341205,32.5745457911579,60.287509511132896,107.312,366837.0,,Similar,2007,Inner
204,40701,Under 75 mortality rate from respiratory disease,E38000084,NHS Hounslow CCG,CCGs (since 4/20),Male,<75 yrs,2007 - 09,51.25552673479079,41.6494576375979,62.356277120995294,36.7560403476322,69.1789143770794,105.812,342909.0,,Similar,2007,Inner
205,40701,Under 75 mortality rate from respiratory disease,E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Male,<75 yrs,2007 - 09,29.1314955798948,24.7967442580551,34.0006730142953,22.5317404300745,36.9579665233181,,691243.0,Value suppressed to avoid disclosure by differencing,Better,2007,Inner
206,40701,Under 75 mortality rate from respiratory disease,E38000224,NHS East Berkshire CCG,CCGs (since 4/20),Male,<75 yrs,2007 - 09,34.5488754563773,28.6232373463206,41.322773210836296,25.575014800711003,45.4673738109092,,559077.0,Value suppressed to avoid disclosure by differencing,Better,2007,Inner
207,40701,Under 75 mortality rate from respiratory disease,E38000048,NHS Ealing CCG,CCGs (since 4/20),Female,<75 yrs,2007 - 09,28.9181316773959,22.967022503819,35.9166246958936,19.983526404070695,40.2489968105729,84.334,458367.0,,Similar,2007,Inner
208,40701,Under 75 mortality rate from respiratory disease,E38000082,NHS Hillingdon CCG,CCGs (since 4/20),Female,<75 yrs,2007 - 09,25.416090191042198,19.6367764574006,32.357103484692196,16.7954231368429,36.6905523073717,66.189,367417.0,,Similar,2007,Inner
209,40701,Under 75 mortality rate from respiratory disease,E38000084,NHS Hounslow CCG,CCGs (since 4/20),Female,<75 yrs,2007 - 09,33.92257852345939,26.3492671076717,42.9687855011977,22.606922822430896,48.6042402631721,70.27600000000001,337285.0,,Similar,2007,Inner
210,40701,Under 75 mortality rate from respiratory disease,E38000223,NHS Buckinghamshire CCG,CCGs (since 4/20),Female,<75 yrs,2007 - 09,20.8171042081835,17.323241692407,24.8054159255226,15.523648175797401,27.244202607965196,,695558.0,Value suppressed to avoid disclosure by differencing,Better,2007,Inner
